project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at
mIVSCC-MET,656440106,http://lims2/specimens?id=656440106,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_351_A01,656440009,1/3/2018 23:25,1.913967488,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,656449594,http://lims2/specimens?id=656449594,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_352_A01,656449579,1/3/2018 23:51,2.400468992,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657185355,http://lims2/specimens?id=657185355,Chat-IRES-Cre-neo;Ai14-367633.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.01,EPhys_180108_05_A03_M,BIOCYTIN_180116_05_A03,500367345,PAS4_180112_453_A01,657185329,1/12/2018 19:14,1.713105024,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,cre reporter positive,VISp,,,,,,,657981124,qc,,,,http://lims2/focal_plane_image_series?id=657981124,,63x go,63x imaging started,,,,,,,,,,,,,,,,,
mIVSCC-MET,657174269,http://lims2/specimens?id=657174269,Chat-IRES-Cre-neo;Ai14-367633.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.02,EPhys_180108_03_D05_M,BIOCYTIN_180116_03_D05,500366582,PAS4_180112_451_A01,657174167,,,V1 Coronal 107,qc,A8S4_180119_08,passed,,367633,,,not applicable,VISp,,,,,,,657977382,qc,,,,http://lims2/focal_plane_image_series?id=657977382,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657183369,http://lims2/specimens?id=657183369,Chat-IRES-Cre-neo;Ai14-367633.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.02,EPhys_180108_03_D05_M,BIOCYTIN_180116_03_D05,500366582,PAS4_180112_452_A01,657183349,1/12/2018 18:20,3.89276416,V1 Coronal 107,auto_failed,A8S4_180119_08,failed,,367633,,,cre reporter positive,VISp,,,,,,,657977382,qc,,,,http://lims2/focal_plane_image_series?id=657977382,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657185883,http://lims2/specimens?id=657185883,Chat-IRES-Cre-neo;Ai14-367633.06.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.06.02,,,,PBS4_180112_504_A01,657185864,,,V1 Coronal 107,qc,A8S4_180119_08,failed,,367633,,,cre reporter positive,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657737997,http://lims2/specimens?id=657737997,Chat-IRES-Cre-neo;Ai14-367634.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.04.02,EPhys_180115_03_A04_M,BIOCYTIN_180123_03_A04,500367897,PAS4_180118_456_A01,657737982,1/19/2018 1:39,6.788653056,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,660044440,qc,,,,http://lims2/focal_plane_image_series?id=660044440,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657727121,http://lims2/specimens?id=657727121,Chat-IRES-Cre-neo;Ai14-367634.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.05.01,EPhys_180115_03_A03_M,BIOCYTIN_180123_03_A03,500366055,PAS4_180118_455_A01,657727106,1/19/2018 0:54,1.227507968,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,cre reporter positive,VISp,,,,,,,660044414,qc,,,,http://lims2/focal_plane_image_series?id=660044414,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657725630,http://lims2/specimens?id=657725630,Chat-IRES-Cre-neo;Ai14-367634.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.05.02,EPhys_180115_03_A02_M,BIOCYTIN_180123_03_A02,500366609,PAS4_180118_454_A01,657725615,1/18/2018 23:20,7.132438528,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,cre reporter positive,VISp,,,,,,,660044387,qc,,,,http://lims2/focal_plane_image_series?id=660044387,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,659436153,http://lims2/specimens?id=659436153,Chat-IRES-Cre-neo;Ai14-372433.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372433.05.02,EPhys_180129_01_B04_M,BIOCYTIN_180206_01_B04,500366350,PAS4_180129_452_A01,659436102,1/29/2018 23:06,0.190015344,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372433,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663422417,qc,,,,http://lims2/focal_plane_image_series?id=663422417,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,659454563,http://lims2/specimens?id=659454563,Chat-IRES-Cre-neo;Ai14-372434.03.01.01,Cell,,unknown,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372434.03.01,EPhys_180129_01_B05_M,BIOCYTIN_180206_01_B05,500367606,P2S4_180129_053_A01,659454547,1/30/2018 0:45,1.808836352,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372434,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663423432,qc,,,,http://lims2/focal_plane_image_series?id=663423432,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,659698727,http://lims2/specimens?id=659698727,Chat-IRES-Cre-neo;Ai14-372435.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372435.04.02,EPhys_180129_01_C06_M,BIOCYTIN_180206_01_C06,500366428,P8S4_180130_354_A01,659698674,1/30/2018 23:29,1.255812224,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372435,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663426877,qc,,,,http://lims2/focal_plane_image_series?id=663426877,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660055013,http://lims2/specimens?id=660055013,Chat-IRES-Cre-neo;Ai14-372436.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372436.03.01,EPhys_180129_02_B02_M,BIOCYTIN_180206_02_B02,500366443,P9S4_180131_403_A01,660054985,1/31/2018 23:42,2.434341632,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372436,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,dendrite type - aspiny,apical - NA,,,,663434237,qc,,,,http://lims2/focal_plane_image_series?id=663434237,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660436536,http://lims2/specimens?id=660436536,Chat-IRES-Cre-neo;Ai14-372437.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.01,EPhys_180129_02_C01_M,BIOCYTIN_180206_02_C01,500363403,P1S4_180201_001_A01,660436372,2/1/2018 21:28,1.962067328,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663436097,qc,,,,http://lims2/focal_plane_image_series?id=663436097,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660454584,http://lims2/specimens?id=660454584,Chat-IRES-Cre-neo;Ai14-372437.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.01,EPhys_180129_02_C01_M,BIOCYTIN_180206_02_C01,500363403,P1S4_180201_002_A01,660454432,2/1/2018 21:53,2.0662368,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663436097,qc,,,,http://lims2/focal_plane_image_series?id=663436097,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660465823,http://lims2/specimens?id=660465823,Chat-IRES-Cre-neo;Ai14-372437.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.02,EPhys_180129_02_C02_M,BIOCYTIN_180206_02_C02,500363219,P8S4_180201_352_A01,660465771,2/1/2018 21:53,1.05771328,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663436536,qc,,,,http://lims2/focal_plane_image_series?id=663436536,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660489024,http://lims2/specimens?id=660489024,Chat-IRES-Cre-neo;Ai14-372437.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.05.01,EPhys_180129_02_C04_M,BIOCYTIN_180206_02_C04,500362851,P1S4_180201_003_A01,660488961,,,V1 Coronal 107,qc,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663436633,qc,,,,http://lims2/focal_plane_image_series?id=663436633,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660430219,http://lims2/specimens?id=660430219,Chat-IRES-Cre-neo;Ai14-372437.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.05.02,EPhys_180129_02_B06_M,BIOCYTIN_180206_02_B06,500363587,P8S4_180201_351_A01,660430133,2/1/2018 21:16,1.571421184,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,dendrite type - aspiny dendrite type - NA,,,,,663435363,qc,,,,http://lims2/focal_plane_image_series?id=663435363,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660485972,http://lims2/specimens?id=660485972,Chat-IRES-Cre-neo;Ai14-372437.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.06.01,EPhys_180129_02_C03_M,BIOCYTIN_180206_02_C03,500363035,PAS4_180201_452_A01,660485940,2/1/2018 23:10,2.346703872,V1 Coronal 107,auto_failed,A8S4_180206_06,failed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663436576,processing,,,,http://lims2/focal_plane_image_series?id=663436576,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660894943,http://lims2/specimens?id=660894943,Chat-IRES-Cre-neo;Ai14-372438.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372438.04.01,EPhys_180129_04_A01_M,BIOCYTIN_180206_04_A01,500363589,P2S4_180202_052_A01,660894865,2/3/2018 0:50,4.561373184,V1 Coronal 107,auto_failed,A8S4_180206_06,failed,,372438,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663440941,qc,,,,http://lims2/focal_plane_image_series?id=663440941,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660898270,http://lims2/specimens?id=660898270,Chat-IRES-Cre-neo;Ai14-372438.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372438.04.01,EPhys_180129_04_A01_M,BIOCYTIN_180206_04_A01,500363589,P2S4_180202_053_A01,660898196,2/3/2018 1:21,3.272684032,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372438,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,663440941,qc,,,,http://lims2/focal_plane_image_series?id=663440941,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296728,http://lims2/specimens?id=661296728,Chat-IRES-Cre-neo;Ai14-373623.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.01,EPhys_180205_01_C03_M,BIOCYTIN_180213_01_C03,539043439,P2S4_180205_055_A01,661296713,2/5/2018 23:54,6.096268288,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665407345,qc,,,,http://lims2/focal_plane_image_series?id=665407345,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296969,http://lims2/specimens?id=661296969,Chat-IRES-Cre-neo;Ai14-373623.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.01,EPhys_180205_01_C03_M,BIOCYTIN_180213_01_C03,539043439,P2S4_180205_056_A01,661296954,2/6/2018 0:37,3.8980352,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665407345,qc,,,,http://lims2/focal_plane_image_series?id=665407345,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661288287,http://lims2/specimens?id=661288287,Chat-IRES-Cre-neo;Ai14-373623.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.02,EPhys_180205_01_B02_M,BIOCYTIN_180213_01_B02,535175253,PBS4_180205_504_A01,661288166,2/5/2018 22:15,1.148838528,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665400835,qc,,,,http://lims2/focal_plane_image_series?id=665400835,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661293861,http://lims2/specimens?id=661293861,Chat-IRES-Cre-neo;Ai14-373623.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.02,EPhys_180205_01_B02_M,BIOCYTIN_180213_01_B02,535175253,PBS4_180205_505_A01,661293799,2/5/2018 22:43,2.117622784,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665400835,qc,,,,http://lims2/focal_plane_image_series?id=665400835,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296770,http://lims2/specimens?id=661296770,Chat-IRES-Cre-neo;Ai14-373623.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.05.01,EPhys_180205_01_C02_M,BIOCYTIN_180213_01_C02,535157773,PAS4_180205_452_A01,661296753,2/6/2018 0:04,2.00843904,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665405711,qc,,,,http://lims2/focal_plane_image_series?id=665405711,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296298,http://lims2/specimens?id=661296298,Chat-IRES-Cre-neo;Ai14-373623.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.05.02,EPhys_180205_01_C01_M,BIOCYTIN_180213_01_C01,535157957,P8S4_180205_355_A01,661296276,2/5/2018 23:40,2.682272,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665405032,qc,,,,http://lims2/focal_plane_image_series?id=665405032,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661294742,http://lims2/specimens?id=661294742,Chat-IRES-Cre-neo;Ai14-373623.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.06.01,EPhys_180205_01_B06_M,BIOCYTIN_180213_01_B06,535158212,PAS4_180205_451_A01,661294727,2/5/2018 22:49,3.087176192,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665404639,processing,,,,http://lims2/focal_plane_image_series?id=665404639,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661542876,http://lims2/specimens?id=661542876,Chat-IRES-Cre-neo;Ai14-373625.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373625.03.01,EPhys_180205_02_D04_M,BIOCYTIN_180213_02_D04,535175167,P9S4_180207_406_A01,661542784,2/7/2018 23:44,1.964115712,V1 Coronal 107,auto_failed,A8S4_180214_03,passed,,373625,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665434643,qc,,,,http://lims2/focal_plane_image_series?id=665434643,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661544555,http://lims2/specimens?id=661544555,Chat-IRES-Cre-neo;Ai14-373625.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373625.03.01,EPhys_180205_02_D04_M,BIOCYTIN_180213_02_D04,535175167,P9S4_180207_407_A01,661544490,2/8/2018 0:04,4.368198656,V1 Coronal 107,auto_failed,A8S4_180214_03,failed,,373625,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665434643,qc,,,,http://lims2/focal_plane_image_series?id=665434643,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661547241,http://lims2/specimens?id=661547241,Chat-IRES-Cre-neo;Ai14-373625.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373625.04.01,EPhys_180205_02_D05_M,BIOCYTIN_180213_02_D05,535175163,PBS4_180207_506_A01,661547197,2/8/2018 0:47,1.585616384,V1 Coronal 107,auto_failed,A8S4_180214_03,failed,,373625,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665436105,processing,,,,http://lims2/focal_plane_image_series?id=665436105,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661525400,http://lims2/specimens?id=661525400,Chat-IRES-Cre-neo;Ai14-373625.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373625.04.02,EPhys_180205_02_D03_M,BIOCYTIN_180213_02_D03,535175597,P8S4_180207_356_A01,661525318,2/7/2018 22:54,1.844392192,V1 Coronal 107,auto_failed,A8S4_180214_03,failed,,373625,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665432998,processing,,,,http://lims2/focal_plane_image_series?id=665432998,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661546222,http://lims2/specimens?id=661546222,Chat-IRES-Cre-neo;Ai14-373625.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373625.05.02,EPhys_180205_02_D06_M,BIOCYTIN_180213_02_D06,535175155,PAS4_180207_455_A01,661546181,2/8/2018 0:52,4.161618176,V1 Coronal 107,auto_failed,A8S4_180214_03,failed,,373625,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665436992,processing,,,,http://lims2/focal_plane_image_series?id=665436992,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661407806,http://lims2/specimens?id=661407806,Chat-IRES-Cre-neo;Ai14-374836.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374836.03.01,EPhys_180205_02_A03_M,BIOCYTIN_180213_02_A03,535175627,P2S4_180206_053_A01,661407787,2/6/2018 22:01,2.774621184,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374836,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665416463,qc,,,,http://lims2/focal_plane_image_series?id=665416463,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661409627,http://lims2/specimens?id=661409627,Chat-IRES-Cre-neo;Ai14-374836.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374836.03.01,EPhys_180205_02_A03_M,BIOCYTIN_180213_02_A03,535175627,P2S4_180206_054_A01,661409612,2/6/2018 22:32,2.946584064,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374836,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665416463,qc,,,,http://lims2/focal_plane_image_series?id=665416463,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661411305,http://lims2/specimens?id=661411305,Chat-IRES-Cre-neo;Ai14-374836.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374836.04.02,EPhys_180205_02_A05_M,BIOCYTIN_180213_02_A05,535175401,P8S4_180206_356_A01,661411290,2/6/2018 22:55,1.584955264,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374836,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665417097,qc,,,,http://lims2/focal_plane_image_series?id=665417097,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661408579,http://lims2/specimens?id=661408579,Chat-IRES-Cre-neo;Ai14-374836.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374836.05.02,EPhys_180205_02_A04_M,BIOCYTIN_180213_02_A04,535175399,PAS4_180206_453_A01,661408564,2/6/2018 22:30,2.640975872,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,374836,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665416753,processing,,,,http://lims2/focal_plane_image_series?id=665416753,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661422439,http://lims2/specimens?id=661422439,Chat-IRES-Cre-neo;Ai14-374837.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374837.04.01,EPhys_180205_02_B02_M,BIOCYTIN_180213_02_B02,535175413,P2S4_180206_055_A01,661422424,2/7/2018 0:15,5.297504256,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374837,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665421311,qc,,,,http://lims2/focal_plane_image_series?id=665421311,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661423720,http://lims2/specimens?id=661423720,Chat-IRES-Cre-neo;Ai14-374837.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374837.04.01,EPhys_180205_02_B02_M,BIOCYTIN_180213_02_B02,535175413,P2S4_180206_056_A01,661423705,2/7/2018 0:46,1.5401216,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374837,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665421311,qc,,,,http://lims2/focal_plane_image_series?id=665421311,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661421786,http://lims2/specimens?id=661421786,Chat-IRES-Cre-neo;Ai14-374837.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374837.05.02,EPhys_180205_02_B01_M,BIOCYTIN_180213_02_B01,535175409,PAS4_180206_454_A01,661421771,2/7/2018 0:12,2.117789056,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,374837,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665419807,processing,,,,http://lims2/focal_plane_image_series?id=665419807,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661236177,http://lims2/specimens?id=661236177,Chat-IRES-Cre-neo;Ai14-374838.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374838.04.01,EPhys_180205_01_A06_M,BIOCYTIN_180213_01_A06,535175245,PBS4_180205_503_A01,661235927,2/5/2018 20:35,5.166037504,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374838,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665398489,qc,,,,http://lims2/focal_plane_image_series?id=665398489,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661297060,http://lims2/specimens?id=661297060,Chat-IRES-Cre-neo;Ai14-374838.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374838.05.02,EPhys_180205_01_C04_M,BIOCYTIN_180213_01_C04,400159984,PAS4_180205_453_A01,661297045,2/6/2018 1:04,1.131704064,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,374838,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665409147,processing,,,,http://lims2/focal_plane_image_series?id=665409147,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661390182,http://lims2/specimens?id=661390182,Chat-IRES-Cre-neo;Ai14-374839.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374839.04.01,EPhys_180205_01_D02_M,BIOCYTIN_180213_01_D02,535175221,PBS4_180206_501_A01,661390149,2/6/2018 19:40,1.553931392,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,374839,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665410310,processing,,,,http://lims2/focal_plane_image_series?id=665410310,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661391859,http://lims2/specimens?id=661391859,Chat-IRES-Cre-neo;Ai14-374839.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-374839.05.01,EPhys_180205_01_D05_M,BIOCYTIN_180213_01_D05,535175611,PAS4_180206_452_A01,661391842,2/6/2018 20:24,4.52719872,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,374839,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter positive,VISp,,,,,,,665411831,qc,,,,http://lims2/focal_plane_image_series?id=665411831,,63x go,,,,,,,,,,,,,,,,,,
